Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Player-additional
60,Robert Woods,LAR,25,WR,12,11,85,56,65.9%,781,13.9,5,36,52.9,94,9.2,4.7,65.1,1,WoodRo02
61,Jared Cook,OAK,30,TE,16,16,86,54,62.8%,688,12.7,2,35,54.7,35,8.0,3.4,43.0,1,CookJa02
62,Eric Decker,TEN,30,WR,16,8,83,54,65.1%,563,10.4,1,31,54.2,29,6.8,3.4,35.2,0,DeckEr00
63,Tarik Cohen,CHI,22,RB,16,4,71,53,74.6%,353,6.7,1,9,29.6,70,5.0,3.3,22.1,3,CoheTa00
64,Eric Ebron,DET,24,TE,16,9,86,53,61.6%,574,10.8,4,31,43.0,44,6.7,3.3,35.9,1,EbroEr00
65,Ted Ginn Jr.,NOR,32,WR,15,10,70,53,75.7%,787,14.8,4,32,65.7,54,11.2,3.5,52.5,2,GinnTe00
66,Kareem Hunt*,KAN,22,RB,16,16,63,53,84.1%,455,8.6,3,17,49.2,78,7.2,3.3,28.4,1,HuntKa00
67,Rishard Matthews,TEN,28,WR,14,11,87,53,60.9%,795,15.0,4,36,54.0,75,9.1,3.8,56.8,0,MattRi00
68,Jordy Nelson,GNB,32,WR,15,15,88,53,60.2%,482,9.1,6,38,51.1,58,5.5,3.5,32.1,0,NelsJo00
69,Theo Riddick,DET,26,RB,16,5,71,53,74.6%,444,8.4,2,20,42.3,63,6.3,3.3,27.8,1,RiddTh00
70,Terrance Williams,DAL,28,WR,16,14,78,53,67.9%,568,10.7,0,31,53.8,56,7.3,3.3,35.5,0,WillTe01
71,Brandon LaFell,CIN,31,WR,16,15,89,52,58.4%,548,10.5,3,25,41.6,45,6.2,3.3,34.3,1,LaFeBr00
72,Mike Wallace,BAL,31,WR,15,14,92,52,56.5%,748,14.4,4,33,50.0,66,8.1,3.5,49.9,0,WallMi00
73,Jerick McKinnon,MIN,25,RB,16,1,68,51,75.0%,421,8.3,2,20,44.1,41,6.2,3.2,26.3,3,McKiJe00
74,Martavis Bryant,PIT,26,WR,15,8,84,50,59.5%,603,12.1,3,29,46.4,51,7.2,3.3,40.2,0,BryaMa00
75,DeSean Jackson,TAM,31,WR,14,13,90,50,55.6%,668,13.4,3,37,48.9,41,7.4,3.6,47.7,0,JackDe00
76,Austin Seferian-Jenkins,NYJ,25,TE,13,10,74,50,67.6%,357,7.1,3,18,43.2,28,4.8,3.8,27.5,1,SefeAu00
77,Charles Clay,BUF,28,TE,13,13,74,49,66.2%,558,11.4,2,29,52.7,44,7.5,3.8,42.9,1,ClayCh00
78,Austin Hooper,ATL,23,TE,16,8,65,49,75.4%,526,10.7,3,18,49.2,88,8.1,3.1,32.9,0,HoopAu00
79,Kelvin Benjamin,2TM,26,WR,14,14,78,48,61.5%,692,14.4,3,0,56.4,43,8.9,3.4,49.4,0,BenjKe00
80,Cameron Brate,TAM,26,TE,16,5,77,48,62.3%,591,12.3,6,34,53.2,35,7.7,3.0,36.9,1,BratCa00
81,Amari Cooper,OAK,23,WR,14,12,96,48,50.0%,680,14.2,7,28,39.6,87,7.1,3.4,48.6,1,CoopAm00
82,Emmanuel Sanders,DEN,30,WR,12,11,92,47,51.1%,555,11.8,2,30,41.3,38,6.0,3.9,46.3,0,SandEm00
83,Javorius Allen,BAL,26,RB,16,0,60,46,76.7%,250,5.4,2,16,38.3,20,4.2,2.9,15.6,0,AlleJa01
84,Ryan Grant,WAS,27,WR,16,7,65,45,69.2%,573,12.7,4,29,52.3,40,8.8,2.8,35.8,0,GranRy01
85,Hunter Henry,LAC,23,TE,14,13,62,45,72.6%,579,12.9,4,32,67.7,34,9.3,3.2,41.4,0,HenrHu00
86,Tyler Lockett,SEA,25,WR,16,8,71,45,63.4%,555,12.3,2,24,45.1,74,7.8,2.8,34.7,0,LockTy00
87,Paul Richardson,SEA,25,WR,16,13,80,44,55.0%,703,16.0,6,34,47.5,61,8.8,2.8,43.9,0,RichPa01
88,Shane Vereen,NYG,28,RB,16,0,53,44,83.0%,253,5.8,0,9,45.3,20,4.8,2.8,15.8,0,VereSh00
89,Giovani Bernard,CIN,26,RB,16,2,60,43,71.7%,389,9.0,2,17,35.0,61,6.5,2.7,24.3,0,BernGi00
90,Vernon Davis,WAS,33,TE,16,16,69,43,62.3%,648,15.1,3,24,49.3,69,9.4,2.7,40.5,2,DaviVe00
91,Jesse James,PIT,23,TE,16,14,63,43,68.3%,372,8.7,3,20,52.4,32,5.9,2.7,23.3,0,JameJe00
92,George Kittle,SFO,24,TE,15,7,63,43,68.3%,515,12.0,2,24,47.6,44,8.2,2.9,34.3,0,KittGe00
93,Seth Roberts,OAK,26,WR,15,7,65,43,66.2%,455,10.6,1,23,56.9,29,7.0,2.9,30.3,2,RobeSe00
94,Trent Taylor,SFO,23,WR,15,1,60,43,71.7%,430,10.0,2,27,51.7,33,7.2,2.9,28.7,1,TaylTr02
95,Tyrell Williams,LAC,25,WR,16,15,69,43,62.3%,728,16.9,4,29,47.8,75,10.6,2.7,45.5,1,WillTy00
96,Keelan Cole,JAX,24,WR,16,6,83,42,50.6%,748,17.8,3,32,45.8,75,9.0,2.6,46.8,2,ColeKe00
97,Tyler Kroft,CIN,25,TE,16,16,62,42,67.7%,404,9.6,7,22,46.8,59,6.5,2.6,25.3,0,KrofTy00
98,Albert Wilson,KAN,25,WR,13,7,62,42,67.7%,554,13.2,3,32,59.7,63,8.9,3.2,42.6,0,WilsAl02
99,Julius Thomas,MIA,29,TE,14,12,62,41,66.1%,388,9.5,3,18,51.6,27,6.3,2.9,27.7,1,ThomJu00
100,Pierre Garcon,SFO,31,WR,8,8,67,40,59.7%,500,12.5,0,26,49.3,59,7.5,5.0,62.5,0,GarcPi00
101,Jeremy Maclin,BAL,29,WR,12,12,72,40,55.6%,440,11.0,3,23,38.9,48,6.1,3.3,36.7,0,MaclJe00
102,Andre Ellington,2TM,28,RB,12,2,59,39,66.1%,369,9.5,0,0,47.5,29,6.3,3.3,30.8,0,ElliAn00
103,Allen Hurns,JAX,26,WR,10,8,56,39,69.6%,484,12.4,2,28,60.7,50,8.6,3.9,48.4,0,HurnAl01
104,DeMarco Murray,TEN,29,RB,15,15,47,39,83.0%,266,6.8,1,11,44.7,18,5.7,2.6,17.7,1,MurrDe00
105,Chris Thompson,WAS,27,RB,10,1,54,39,72.2%,510,13.1,4,22,55.6,74,9.4,3.9,51.0,3,ThomCh03
106,Sammy Watkins,LAR,24,WR,15,14,70,39,55.7%,593,15.2,8,33,52.9,67,8.5,2.6,39.5,0,WatkSa00
107,Deonte Thompson,2TM,28,WR,16,10,69,38,55.1%,555,14.6,2,0,46.4,46,8.0,2.4,34.7,1,ThomDe04
108,Matt Forte,NYJ,32,RB,12,4,45,37,82.2%,293,7.9,1,14,46.7,34,6.5,3.1,24.4,1,FortMa00
109,Cole Beasley,DAL,28,WR,15,4,63,36,57.1%,314,8.7,4,20,42.9,54,5.0,2.4,20.9,0,BeasCo00
110,Leonard Fournette,JAX,22,RB,13,13,48,36,75.0%,302,8.4,1,18,56.3,28,6.3,2.8,23.2,2,FourLe00
111,Devonta Freeman,ATL,25,RB,14,14,47,36,76.6%,317,8.8,1,18,57.4,29,6.7,2.6,22.6,4,FreeDe00
112,Roger Lewis,NYG,24,WR,15,8,72,36,50.0%,416,11.6,2,20,40.3,34,5.8,2.4,27.7,0,LewiRo03
113,Lamar Miller,HOU,26,RB,16,13,45,36,80.0%,327,9.1,3,18,55.6,32,7.3,2.3,20.4,1,MillLa01
114,Torrey Smith,PHI,28,WR,16,14,67,36,53.7%,430,11.9,2,11,34.3,59,6.4,2.3,26.9,0,SmitTo02
115,Josh Doctson,WAS,25,WR,16,14,78,35,44.9%,502,14.3,6,25,41.0,52,6.4,2.2,31.4,0,DoctJo00
116,Charles Sims,TAM,27,RB,16,0,47,35,74.5%,249,7.1,1,13,42.6,25,5.3,2.2,15.6,1,SimsCh00
117,Travis Benjamin,LAC,28,WR,16,3,62,34,54.8%,567,16.7,4,21,38.7,62,9.1,2.1,35.4,2,BenjTr00
118,Corey Davis,TEN,22,WR,11,9,65,34,52.3%,375,11.0,0,17,36.9,37,5.8,3.1,34.1,1,DaviCo03
119,Wayne Gallman,NYG,23,RB,13,1,48,34,70.8%,193,5.7,1,8,43.8,11,4.0,2.6,14.8,3,GallWa00
120,Chris Godwin,TAM,21,WR,16,2,55,34,61.8%,525,15.4,1,27,58.2,70,9.5,2.1,32.8,0,GodwCh00
121,Chris Hogan,NWE,30,WR,9,7,59,34,57.6%,439,12.9,5,22,45.8,47,7.4,3.8,48.8,0,HogaCh00
122,J.D. McKissic,SEA,24,RB,13,1,46,34,73.9%,266,7.8,2,14,52.2,27,5.8,2.6,20.5,0,McKiJ.00
123,DeAndre Washington,OAK,24,RB,15,0,45,34,75.6%,197,5.8,1,15,42.2,15,4.4,2.3,13.1,2,WashDe00
124,Seth Devalve,CLE,24,TE,16,4,58,33,56.9%,395,12.0,1,18,41.4,49,6.8,2.1,24.7,1,DevaSe00
125,Taylor Gabriel,ATL,26,WR,16,4,51,33,64.7%,378,11.5,1,17,43.1,40,7.4,2.1,23.6,0,GabrTa00
126,Jermaine Gresham,ARI,29,TE,14,14,46,33,71.7%,322,9.8,2,17,54.3,21,7.0,2.4,23.0,0,GresJe00
127,Kyle Juszczyk*,SFO,26,FB,14,10,42,33,78.6%,315,9.5,1,13,57.1,44,7.5,2.4,22.5,2,JuszKy00
128,Danny Woodhead,BAL,32,RB,8,0,39,33,84.6%,200,6.1,0,9,51.3,22,5.1,4.1,25.0,0,WoodDa02
129,Kenyan Drake,MIA,23,RB,16,6,48,32,66.7%,239,7.5,1,7,33.3,47,5.0,2.0,14.9,2,DrakKe00
130,Dion Lewis,NWE,27,RB,16,8,35,32,91.4%,214,6.7,3,11,60.0,20,6.1,2.0,13.4,0,LewiDi00
131,David Njoku,CLE,21,TE,16,5,60,32,53.3%,386,12.1,4,17,38.3,34,6.4,2.0,24.1,0,NjokDa00
132,Jaron Brown,ARI,27,WR,16,8,69,31,44.9%,477,15.4,4,23,39.1,52,6.9,1.9,29.8,0,BrowJa03
133,Cordarrelle Patterson,OAK,26,WR,16,2,42,31,73.8%,309,10.0,0,14,47.6,59,7.4,1.9,19.3,3,PattCo00
134,Martellus Bennett,2TM,30,TE,9,7,44,30,68.2%,286,9.5,0,0,47.7,33,6.5,3.3,31.8,0,BennMa00
135,Devontae Booker,DEN,25,RB,13,0,38,30,78.9%,275,9.2,0,13,44.7,29,7.2,2.3,21.2,2,BookDe00
136,Rex Burkhead,NWE,27,RB,10,3,36,30,83.3%,254,8.5,3,13,58.3,23,7.1,3.0,25.4,1,BurkRe00
137,Ed Dickson,CAR,30,TE,16,12,48,30,62.5%,437,14.6,1,22,56.3,64,9.1,1.9,27.3,0,DickEd00
138,Antonio Gates,LAC,37,TE,16,4,52,30,57.7%,316,10.5,3,16,48.1,27,6.1,1.9,19.8,0,GateAn00
139,T.J. Jones,DET,25,WR,14,6,49,30,61.2%,399,13.3,1,22,53.1,34,8.1,2.1,28.5,1,JoneT.00
140,Joe Mixon,CIN,21,RB,14,7,34,30,88.2%,287,9.6,0,10,55.9,67,8.4,2.1,20.5,3,MixoJo00
141,T.J. Yeldon,JAX,24,RB,10,0,41,30,73.2%,224,7.5,0,14,43.9,20,5.5,3.0,22.4,2,YeldT.00
142,Bruce Ellington,HOU,26,WR,11,6,57,29,50.9%,330,11.4,2,15,35.1,35,5.8,2.6,30.0,1,ElliBr00
143,Bennie Fowler,DEN,26,WR,16,4,56,29,51.8%,350,12.1,3,18,42.9,29,6.3,1.8,21.9,1,FowlBe00
144,Frank Gore,IND,34,RB,16,16,38,29,76.3%,245,8.4,1,9,42.1,26,6.4,1.8,15.3,3,GoreFr00
145,JJ Nelson,ARI,25,WR,16,5,61,29,47.5%,508,17.5,2,21,41.0,46,8.3,1.8,31.8,1,NelsJJ00
146,C.J. Anderson,DEN,26,RB,16,16,40,28,70.0%,224,8.0,1,7,30.0,25,5.6,1.8,14.0,1,AndeC.00
147,Nick Boyle,BAL,24,TE,15,11,37,28,75.7%,203,7.3,0,11,54.1,16,5.5,1.9,13.5,0,BoylNi00
148,Isaiah Crowell,CLE,24,RB,16,16,42,28,66.7%,182,6.5,0,9,28.6,38,4.3,1.8,11.4,1,CrowIs00
149,Will Fuller,HOU,23,WR,10,10,50,28,56.0%,423,15.1,7,21,46.0,59,8.5,2.8,42.3,0,FullWi01
150,Kenny Golladay,DET,24,WR,11,5,48,28,58.3%,477,17.0,3,18,50.0,54,9.9,2.5,43.4,0,GollKe00
151,Tevin Coleman,ATL,24,RB,15,3,39,27,69.2%,299,11.1,3,13,48.7,39,7.7,1.8,19.9,1,ColeTe01
152,Austin Ekeler,LAC,22,RB,16,0,35,27,77.1%,279,10.3,3,12,48.6,38,8.0,1.7,17.4,2,EkelAu00
153,Rashard Higgins,CLE,23,WR,15,4,50,27,54.0%,312,11.6,2,13,36.0,56,6.2,1.8,20.8,1,HiggRa00
154,Zay Jones,BUF,22,WR,15,10,74,27,36.5%,316,11.7,2,19,33.8,33,4.3,1.8,21.1,0,JoneZa00
155,Ricardo Louis,CLE,23,WR,16,9,61,27,44.3%,357,13.2,0,18,36.1,37,5.9,1.7,22.3,0,LouiRi00
156,Jordan Reed,WAS,27,TE,6,5,35,27,77.1%,211,7.8,2,10,60.0,20,6.0,4.5,35.2,1,ReedJo02
157,Jalen Richard,OAK,24,RB,16,1,36,27,75.0%,256,9.5,1,13,52.8,39,7.1,1.7,16.0,8,RichJa01
158,Charcandrick West,KAN,26,RB,13,0,34,27,79.4%,150,5.6,2,7,32.4,25,4.4,2.1,11.5,1,WestCh01
159,Dede Westbrook,JAX,24,WR,7,5,51,27,52.9%,339,12.6,1,15,41.2,29,6.6,3.9,48.4,1,WestDe00
160,Ezekiel Elliott,DAL,22,RB,10,10,38,26,68.4%,269,10.3,2,6,23.7,72,7.1,2.6,26.9,1,ElliEz00
161,O.J. Howard,TAM,23,TE,14,14,39,26,66.7%,432,16.6,6,20,59.0,58,11.1,1.9,30.9,3,HowaO.00
162,Donte Moncrief,IND,24,WR,12,8,47,26,55.3%,391,15.0,2,22,51.1,60,8.3,2.2,32.6,0,MoncDo00
163,Ameer Abdullah,DET,24,RB,14,11,35,25,71.4%,162,6.5,1,13,42.9,22,4.6,1.8,11.6,2,AbduAm00
164,Stephen Anderson,HOU,24,TE,15,5,52,25,48.1%,342,13.7,1,17,40.4,42,6.6,1.7,22.8,0,AndeSt01
165,Odell Beckham Jr.,NYG,25,WR,4,2,41,25,61.0%,302,12.1,3,14,51.2,48,7.4,6.3,75.5,0,BeckOd00
166,Tyler Higbee,LAR,24,TE,16,16,45,25,55.6%,295,11.8,1,12,44.4,38,6.6,1.6,18.4,0,HigbTy00
167,Dontrelle Inman,2TM,28,WR,12,7,44,25,56.8%,343,13.7,1,0,47.7,26,7.8,2.1,28.6,0,InmaDo00
168,Jordan Matthews,BUF,25,WR,10,7,36,25,69.4%,282,11.3,1,13,55.6,47,7.8,2.5,28.2,1,MattJo00
169,Jamaal Williams,GNB,22,RB,16,7,34,25,73.5%,262,10.5,2,12,52.9,54,7.7,1.6,16.4,0,WillJa06
170,Jay Ajayi,2TM,24,RB,14,8,34,24,70.6%,158,6.6,1,0,32.4,32,4.6,1.7,11.3,3,AjayJa00
171,Josh Bellamy,CHI,28,WR,15,7,46,24,52.2%,376,15.7,1,15,41.3,46,8.2,1.6,25.1,0,BellJo02
172,Rhett Ellison,NYG,29,TE,16,14,32,24,75.0%,235,9.8,2,13,65.6,27,7.3,1.5,14.7,0,ElliRh00
173,Marcedes Lewis,JAX,33,TE,16,16,48,24,50.0%,318,13.3,5,18,47.9,37,6.6,1.5,19.9,0,LewiMa00
174,Geronimo Allison,GNB,23,WR,15,2,39,23,59.0%,253,11.0,0,10,53.8,72,6.5,1.5,16.9,2,AlliGe01
175,Trey Burton,PHI,26,TE,15,1,31,23,74.2%,248,10.8,5,14,61.3,27,8.0,1.5,16.5,0,BurtTr01
176,Jamaal Charles,DEN,31,RB,14,0,28,23,82.1%,129,5.6,0,6,28.6,20,4.6,1.6,9.2,2,CharJa00
177,Brandon Coleman,NOR,25,WR,16,6,37,23,62.2%,364,15.8,3,13,51.4,54,9.8,1.4,22.8,2,ColeBr00
178,Corey Coleman,CLE,23,WR,9,8,58,23,39.7%,305,13.3,2,17,34.5,44,5.3,2.6,33.9,0,ColeCo00
179,Alex Collins,BAL,23,RB,15,12,36,23,63.9%,187,8.1,0,8,30.6,37,5.2,1.5,12.5,4,CollAl00
180,Jordan Howard,CHI,23,RB,16,16,32,23,71.9%,125,5.4,0,4,21.9,12,3.9,1.4,7.8,1,HowaJo00
181,Ty Montgomery,GNB,24,RB,8,5,31,23,74.2%,173,7.5,1,8,45.2,23,5.6,2.9,21.6,0,MontTy01
182,Bilal Powell,NYJ,29,RB,15,10,33,23,69.7%,170,7.4,0,9,33.3,31,5.2,1.5,11.3,1,PoweBi00
183,Chester Rogers,IND,23,WR,11,4,37,23,62.2%,284,12.3,1,16,45.9,61,7.7,2.1,25.8,0,RogeCh02
184,Tyler Boyd,CIN,23,WR,10,1,32,22,68.8%,225,10.2,2,14,56.3,49,7.0,2.2,22.5,0,BoydTy00
185,Coby Fleener,NOR,29,TE,11,1,30,22,73.3%,295,13.4,2,13,66.7,33,9.8,2.0,26.8,0,FleeCo00
186,Jeremy Kerley,NYJ,29,WR,8,2,27,22,81.5%,217,9.9,1,13,59.3,31,8.0,2.8,27.1,3,KerlJe00
187,Nick O'Leary,BUF,25,TE,15,5,32,22,68.8%,322,14.6,2,14,62.5,32,10.1,1.5,21.5,1,OLeaNi00
188,Samaje Perine,WAS,22,RB,16,8,24,22,91.7%,182,8.3,1,9,75.0,25,7.6,1.4,11.4,2,PeriSa00
189,Matt Breida,SFO,22,RB,16,0,36,21,58.3%,180,8.6,1,9,38.9,32,5.0,1.3,11.3,1,BreiMa00
190,John Brown,ARI,27,WR,10,5,55,21,38.2%,299,14.2,3,15,32.7,52,5.4,2.1,29.9,0,BrowJo02
191,Garrett Celek,SFO,29,TE,16,13,33,21,63.6%,336,16.0,4,15,54.5,61,10.2,1.3,21.0,0,CeleGa00
192,A.J. Derby,2TM,26,TE,11,1,40,21,52.5%,244,11.6,2,0,40.0,29,6.1,1.9,22.2,1,DerbA.00
193,Chris Ivory,JAX,29,RB,14,3,28,21,75.0%,175,8.3,1,8,32.1,29,6.3,1.5,12.5,2,IvorCh00
194,Marlon Mack,IND,21,RB,14,0,33,21,63.6%,225,10.7,1,10,45.5,34,6.8,1.5,16.1,1,MackMa00
195,Demarcus Robinson,KAN,23,WR,16,8,39,21,53.8%,212,10.1,0,12,46.2,33,5.4,1.3,13.3,0,RobiDe01
196,Kenny Britt,2TM,29,WR,12,4,43,20,46.5%,256,12.8,2,0,32.6,38,6.0,1.7,21.3,0,BritKe00
197,Benny Cunningham,CHI,27,RB,14,0,26,20,76.9%,240,12.0,2,9,50.0,40,9.2,1.4,17.1,1,CunnBe01
198,Justin Hardy,ATL,26,WR,16,1,29,20,69.0%,221,11.1,3,13,62.1,27,7.6,1.3,13.8,1,HardJu00
